	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	URL
4547	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	5階	14.5万円	10000円	14.5万円/14.5万円/-/-	1LDK	44.78m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4548	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	5階	15万円	10000円	15万円/15万円/-/-	1LDK	45.4m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4549	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	8階	18万円	12000円	18万円/18万円/-/-	2DK	54.99m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4550	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	12階	22.6万円	12000円	22.6万円/22.6万円/-/-	3LDK	70.06m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4551	東武伊勢崎線 浅草駅 13階建 築14年	東京都台東区駒形１	東武伊勢崎線/浅草駅 歩2分	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/蔵前駅 歩8分	新築	25階建	5階	11万円	12000円	11万円/11万円/-/-	1K	25.36m	https://suumo.jp/chintai/jnc_000039981431/?bc=100123334665
4552	都営大江戸線 勝どき駅 7階建 築2年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩2分	東京メトロ有楽町線/月島駅 歩14分	東京メトロ日比谷線/築地駅 歩16分	新築	25階建	7階	15.7万円	12000円	15.7万円/15.7万円/-/-	1LDK	40.54m	https://suumo.jp/chintai/jnc_000040234762/?bc=100121166285
4553	都営大江戸線 勝どき駅 7階建 築2年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩2分	東京メトロ有楽町線/月島駅 歩14分	東京メトロ日比谷線/築地駅 歩16分	新築	25階建	7階	15.7万円	12000円	15.7万円/15.7万円/-/-	1K	40.54m	https://suumo.jp/chintai/jnc_000040234762/?bc=100121166285
4554	都営大江戸線 勝どき駅 7階建 築2年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩2分	東京メトロ有楽町線/月島駅 歩14分	東京メトロ日比谷線/築地駅 歩16分	新築	25階建	8階	13.8万円	5000円	13.8万円/13.8万円/-/-	1LDK	40.46m	https://suumo.jp/chintai/jnc_000040234762/?bc=100121166285
4555	東京メトロ半蔵門線 水天宮前駅 8階建 築7年	東京都中央区日本橋中洲	東京メトロ半蔵門線/水天宮前駅 歩7分	都営新宿線/浜町駅 歩7分	東京メトロ日比谷線/人形町駅 歩14分	新築	25階建	8階	13.8万円	5000円	13.8万円/13.8万円/-/-	1LDK	40.46m	https://suumo.jp/chintai/jnc_000041390442/?bc=100125409288
4556	ビューテラス日本橋　Ｖｉｅｗ Ｔｅｒｒａｃｅ日本橋	東京都中央区日本橋中洲	東京メトロ半蔵門線/水天宮前駅 歩7分	都営新宿線/浜町駅 歩7分	東京メトロ東西線/茅場町駅 歩15分	新築	25階建	5階	10.9万円	10000円	10.9万円/10.9万円/-/-	ワンルーム	25.15m	https://suumo.jp/chintai/jnc_000041380141/?bc=100125360061
4557	ＪＲ総武線 浅草橋駅 13階建 築4年	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩7分	東京メトロ日比谷線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩11分	新築	25階建	11階	17万円	15000円	17万円/17万円/-/-	1LDK	40.75m	https://suumo.jp/chintai/jnc_000041437098/?bc=100125564294
4558	ＪＲ総武線 浅草橋駅 13階建 築4年	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩7分	東京メトロ日比谷線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩11分	新築	25階建	11階	20.7万円	15000円	20.7万円/20.7万円/-/-	2LDK	50.05m	https://suumo.jp/chintai/jnc_000041437098/?bc=100125564294
4559	ＪＲ総武線 浅草橋駅 13階建 築4年	東京都台東区浅草橋５	ＪＲ総武線/浅草橋駅 歩7分	東京メトロ日比谷線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩11分	新築	25階建	3階	15.3万円	-	30.6万円/15.3万円/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000041437098/?bc=100125564294
4560	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	築1年	5階建	3階	15.3万円	10000円	15.3万円/-/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4561	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	築1年	5階建	5階	15.4万円	10000円	15.4万円/-/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4562	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	築1年	5階建	3階	15.8万円	10000円	31.6万円/31.6万円/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4563	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	築1年	5階建	5階	16.9万円	-	33.8万円/33.8万円/-/-	1LDK	36.1m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4564	東京メトロ日比谷線 小伝馬町駅 10階建 築1年	東京都中央区日本橋堀留町１	東京メトロ日比谷線/小伝馬町駅 歩2分	東京メトロ日比谷線/人形町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩8分	築1年	5階建	3階	14.3万円	10000円	14.3万円/28.6万円/-/-	1LDK	40.74m	https://suumo.jp/chintai/jnc_000040393552/?bc=100121674119
4565	都営浅草線 蔵前駅 10階建 築3年	東京都台東区蔵前４	都営浅草線/蔵前駅 歩3分	ＪＲ総武線/浅草橋駅 歩10分	東京メトロ銀座線/田原町駅 歩12分	築1年	5階建	3階	14.3万円	10000円	14.3万円/28.6万円/-/-	1LDK	40.74m	https://suumo.jp/chintai/jnc_000040779743/?bc=100125649438
4566	都営浅草線 蔵前駅 10階建 築3年	東京都台東区蔵前４	都営浅草線/蔵前駅 歩3分	ＪＲ総武線/浅草橋駅 歩10分	東京メトロ銀座線/田原町駅 歩12分	築1年	5階建	6階	10.5万円	10000円	10.5万円/10.5万円/-/-	2K	30.3m	https://suumo.jp/chintai/jnc_000040779743/?bc=100125649438
4567	都営大江戸線 新御徒町駅 14階建 築10年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩5分	東京メトロ銀座線/稲荷町駅 歩10分	東京メトロ日比谷線/仲御徒町駅 歩14分	築1年	5階建	2階	10.3万円	15000円	-/10.3万円/-/-	1DK	30.71m	https://suumo.jp/chintai/jnc_000041162386/?bc=100124515316
4568	都営大江戸線 新御徒町駅 14階建 築10年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩5分	東京メトロ銀座線/稲荷町駅 歩10分	東京メトロ日比谷線/仲御徒町駅 歩14分	築1年	5階建	2階	10.3万円	15000円	-/10.3万円/-/-	1DK	30.71m	https://suumo.jp/chintai/jnc_000041162386/?bc=100124515316
4569	都営大江戸線 新御徒町駅 14階建 築10年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩5分	東京メトロ銀座線/稲荷町駅 歩10分	東京メトロ日比谷線/仲御徒町駅 歩14分	築1年	5階建	13階	12.7万円	10500円	-/12.7万円/-/-	1DK	30.45m	https://suumo.jp/chintai/jnc_000041162386/?bc=100124515316
4570	都営大江戸線 新御徒町駅 14階建 築10年	東京都台東区元浅草３	都営大江戸線/新御徒町駅 歩5分	東京メトロ銀座線/稲荷町駅 歩10分	東京メトロ日比谷線/仲御徒町駅 歩14分	築1年	5階建	4階	13.7万円	5000円	13.7万円/13.7万円/-/-	2K	39.87m	https://suumo.jp/chintai/jnc_000041162386/?bc=100124515316
4571	ＪＲ総武線 浅草橋駅 7階建 築14年	東京都台東区柳橋１	ＪＲ総武線/浅草橋駅 歩2分	ＪＲ総武線/両国駅 歩10分	都営浅草線/東日本橋駅 歩7分	築1年	5階建	3階	14.9万円	10000円	14.9万円/-/-/-	1LDK	35.69m	https://suumo.jp/chintai/jnc_000040234956/?bc=100124922163
4572	インプレストレジデンス上野　ジ　アーキテクト	東京都台東区東上野５	ＪＲ山手線/上野駅 歩6分	東京メトロ銀座線/稲荷町駅 歩2分	都営大江戸線/新御徒町駅 歩7分	築1年	5階建	6階	15万円	10000円	15万円/-/-/-	1LDK	35.69m	https://suumo.jp/chintai/jnc_000040652661/?bc=100122753900
4573	インプレストレジデンス上野　ジ　アーキテクト	東京都台東区東上野５	ＪＲ山手線/上野駅 歩6分	東京メトロ銀座線/稲荷町駅 歩2分	都営大江戸線/新御徒町駅 歩7分	築1年	5階建	4階	8.5万円	5000円	8.5万円/8.5万円/-/-	1K	20.15m	https://suumo.jp/chintai/jnc_000040652661/?bc=100122753900
4574	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	築1年	5階建	6階	8.9万円	5000円	8.9万円/8.9万円/-/-	1K	20.79m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4575	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	築1年	5階建	9階	9万円	5000円	9万円/9万円/-/-	1K	20.15m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4576	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	築1年	5階建	11階	9.2万円	5000円	9.2万円/9.2万円/-/-	1K	20.79m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4577	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	築1年	5階建	11階	16.6万円	5000円	16.6万円/16.6万円/-/-	2DK	42.38m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4578	エイチエフ東日本橋レジデンス	東京都中央区東日本橋３	都営新宿線/馬喰横山駅 歩1分	都営浅草線/東日本橋駅 歩3分	東京メトロ日比谷線/人形町駅 歩8分	築1年	5階建	B1階	15万円	5000円	15万円/15万円/-/-	1LDK	41.59m	https://suumo.jp/chintai/jnc_000039698452/?bc=100123011800
4579	ｂｅｌｌａ　ｆｏｒｅｓｔａ（ベラ　フォレスタ）	東京都中央区佃３	東京メトロ有楽町線/月島駅 歩2分	都営大江戸線/月島駅 歩2分	ＪＲ京葉線/越中島駅 歩11分	築1年	5階建	7階	11.5万円	8000円	11.5万円/11.5万円/-/-	1DK	33.58m	https://suumo.jp/chintai/jnc_000038086701/?bc=100114193988
4580	KDXレジデンス元浅草	東京都台東区元浅草４	東京メトロ銀座線/田原町駅 歩5分	都営大江戸線/新御徒町駅 歩9分	つくばエクスプレス/浅草駅 歩11分	築1年	5階建	7階	11.5万円	8000円	23万円/11.5万円/-/-	1DK	33.58m	https://suumo.jp/chintai/jnc_000039943115/?bc=100125424571
4581	東京メトロ銀座線 稲荷町駅 13階建 築14年	東京都台東区元浅草４	東京メトロ銀座線/稲荷町駅 歩6分	東京メトロ銀座線/田原町駅 歩6分	つくばエクスプレス/新御徒町駅 歩10分	築1年	5階建	7階	11.5万円	8000円	11.5万円/11.5万円/-/-	1DK	33.58m	https://suumo.jp/chintai/jnc_000039936522/?bc=100122060445
4582	東京メトロ銀座線 稲荷町駅 13階建 築14年	東京都台東区元浅草４	東京メトロ銀座線/稲荷町駅 歩6分	東京メトロ銀座線/田原町駅 歩6分	つくばエクスプレス/新御徒町駅 歩10分	築1年	5階建	4階	13.2万円	7300円	13.2万円/13.2万円/-/-	1LDK	41.02m	https://suumo.jp/chintai/jnc_000039936522/?bc=100122060445
4583	ＮＫビル	東京都中央区月島１	東京メトロ有楽町線/月島駅 歩1分	都営大江戸線/月島駅 歩1分	都営大江戸線/勝どき駅 歩11分	築1年	5階建	6階	13.2万円	7300円	13.2万円/13.2万円/-/-	1LDK	41.02m	https://suumo.jp/chintai/jnc_000040811336/?bc=100123228431
4584	ＮＫビル	東京都中央区月島１	東京メトロ有楽町線/月島駅 歩1分	都営大江戸線/月島駅 歩1分	都営大江戸線/勝どき駅 歩11分	築1年	5階建	6階	13.2万円	73000円	13.2万円/13.2万円/-/-	1LDK	40.01m	https://suumo.jp/chintai/jnc_000040811336/?bc=100123228431
4585	ＮＫビル	東京都中央区月島１	東京メトロ有楽町線/月島駅 歩1分	都営大江戸線/月島駅 歩1分	都営大江戸線/勝どき駅 歩11分	築1年	5階建	6階	16.1万円	9000円	32.2万円/-/-/-	ワンルーム	32.56m	https://suumo.jp/chintai/jnc_000040811336/?bc=100123228431
4586	ソフィアスクエア銀座	東京都中央区銀座４	東京メトロ日比谷線/東銀座駅 歩2分	東京メトロ有楽町線/有楽町駅 歩10分	東京メトロ丸ノ内線/銀座駅 歩6分	築1年	5階建	7階	18万円	10000円	36万円/-/-/-	1LDK	34.47m	https://suumo.jp/chintai/jnc_000040908101/?bc=100124149016
4587	ソフィアスクエア銀座	東京都中央区銀座４	東京メトロ日比谷線/東銀座駅 歩2分	東京メトロ有楽町線/有楽町駅 歩10分	東京メトロ丸ノ内線/銀座駅 歩6分	築1年	5階建	7階	18万円	10000円	36万円/-/-/-	1LDK	34.47m	https://suumo.jp/chintai/jnc_000040908101/?bc=100124149016
4588	ソフィアスクエア銀座	東京都中央区銀座４	東京メトロ日比谷線/東銀座駅 歩2分	東京メトロ有楽町線/有楽町駅 歩10分	東京メトロ丸ノ内線/銀座駅 歩6分	築1年	5階建	7階	17.7万円	10000円	17.7万円/17.7万円/-/-	1LDK	45.87m	https://suumo.jp/chintai/jnc_000040908101/?bc=100124149016
4589	オープンレジデンシア日本橋人形町	東京都中央区日本橋人形町１	東京メトロ日比谷線/人形町駅 歩2分	東京メトロ半蔵門線/水天宮前駅 歩4分	東京メトロ東西線/茅場町駅 歩7分	築1年	5階建	7階	17.7万円	10000円	17.7万円/17.7万円/-/-	1LDK	45.87m	https://suumo.jp/chintai/jnc_000041241116/?bc=100079614437
4590	東京メトロ日比谷線 人形町駅 9階建 築5年	東京都中央区日本橋人形町１	東京メトロ日比谷線/人形町駅 歩2分	東京メトロ半蔵門線/水天宮前駅 歩5分	東京メトロ東西線/茅場町駅 歩8分	築17年	10階建	3階	11.4万円	16000円	11.4万円/17.1万円/-/-	1LDK	39.65m	https://suumo.jp/chintai/jnc_000041262218/?bc=100125247532
4591	ロメック山手日暮里	東京都台東区根岸２	ＪＲ山手線/日暮里駅 歩7分	ＪＲ山手線/鶯谷駅 歩7分	東京メトロ日比谷線/入谷駅 歩15分	築17年	10階建	9階	13.8万円	7000円	13.8万円/13.8万円/-/-	1LDK	39.65m	https://suumo.jp/chintai/jnc_000013371835/?bc=100069562876
4592	ロメック山手日暮里	東京都台東区根岸２	ＪＲ山手線/日暮里駅 歩7分	ＪＲ山手線/鶯谷駅 歩7分	東京メトロ日比谷線/入谷駅 歩15分	築17年	10階建	4階	27.3万円	-	54.6万円/54.6万円/-/-	2LDK	66m	https://suumo.jp/chintai/jnc_000013371835/?bc=100069562876
4593	キャピタルゲートプレイスザ・タワー	東京都中央区月島１	東京メトロ有楽町線/月島駅 歩1分	都営大江戸線/月島駅 歩1分	ＪＲ京葉線/越中島駅 歩14分	築17年	10階建	5階	8万円	10000円	-/-/-/-	1K	23.69m	https://suumo.jp/chintai/jnc_000040652418/?bc=100122113118
4594	東京メトロ日比谷線 人形町駅 10階建 築16年	東京都中央区東日本橋１	東京メトロ日比谷線/人形町駅 歩9分	都営浅草線/東日本橋駅 歩2分	都営新宿線/馬喰横山駅 歩3分	築17年	10階建	7階	9.4万円	10500円	-/9.4万円/-/-	1K	23.69m	https://suumo.jp/chintai/jnc_000040993159/?bc=100123957380
4595	東京メトロ日比谷線 人形町駅 10階建 築16年	東京都中央区東日本橋１	東京メトロ日比谷線/人形町駅 歩9分	都営浅草線/東日本橋駅 歩2分	都営新宿線/馬喰横山駅 歩3分	築17年	10階建	8階	14.4万円	3000円	14.4万円/14.4万円/-/-	1LDK	41.5m	https://suumo.jp/chintai/jnc_000040993159/?bc=100123957380
4596	東京メトロ日比谷線 人形町駅 10階建 築16年	東京都中央区東日本橋１	東京メトロ日比谷線/人形町駅 歩9分	都営浅草線/東日本橋駅 歩2分	都営新宿線/馬喰横山駅 歩3分	築17年	10階建	1階	7.4万円	4000円	7.4万円/-/-/7.4万円	2K	28m	https://suumo.jp/chintai/jnc_000040993159/?bc=100123957380
4597	フォーブル千駄木	東京都台東区谷中２	ＪＲ山手線/日暮里駅 歩10分	東京メトロ千代田線/千駄木駅 歩4分	ＪＲ京浜東北線/西日暮里駅 歩12分	築17年	10階建	1階	7.4万円	4000円	7.4万円/-/-/7.4万円	2DK	28m	https://suumo.jp/chintai/jnc_000041366392/?bc=100125363887
4598	東京メトロ千代田線 千駄木駅 2階建 築29年	東京都台東区谷中２	東京メトロ千代田線/千駄木駅 歩4分	ＪＲ山手線/日暮里駅 歩13分	東京メトロ南北線/東大前駅 歩16分	築17年	10階建	6階	15.5万円	10000円	15.5万円/15.5万円/-/-	1DK	40.54m	https://suumo.jp/chintai/jnc_000041402482/?bc=100125457092
